entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-07-24,2025-08-25,GLENMARK.NS,0.02702702702702703,-0.08787891620396726,-0.09087891620396726,8.108108108108109e-05
2025-07-24,2025-08-25,MANAPPURAM.NS,0.02702702702702703,-0.006174653761552906,-0.009174653761552905,8.108108108108109e-05
2025-07-24,2025-08-25,LAURUSLABS.NS,0.02702702702702703,0.03396492905759052,0.03096492905759052,8.108108108108109e-05
2025-07-24,2025-08-25,NAM-INDIA.NS,0.02702702702702703,0.015871924494463396,0.012871924494463397,8.108108108108109e-05
2025-07-24,2025-08-25,HDFCAMC.NS,0.02702702702702703,0.059718947047895155,0.05671894704789515,8.108108108108109e-05
2025-07-24,2025-08-25,RADICO.NS,0.02702702702702703,0.0675228740962357,0.0645228740962357,8.108108108108109e-05
2025-07-24,2025-08-25,EXIDEIND.NS,0.02702702702702703,0.026282029547238794,0.023282029547238795,8.108108108108109e-05
2025-08-25,2025-09-24,^NSEI,0.02702702702702703,0.005421795618385961,0.0024217956183859605,8.108108108108109e-05
2025-08-25,2025-09-24,RELIANCE.NS,0.02702702702702703,-0.01896297034186989,-0.02196297034186989,8.108108108108109e-05
2025-08-25,2025-09-24,HDFCBANK.NS,0.02702702702702703,-0.027565135244647876,-0.030565135244647875,8.108108108108109e-05
2025-08-25,2025-09-24,ICICIBANK.NS,0.02702702702702703,-0.03564678662603393,-0.038646786626033935,8.108108108108109e-05
2025-08-25,2025-09-24,SBIN.NS,0.02702702702702703,0.06344727680212459,0.06044727680212458,8.108108108108109e-05
2025-08-25,2025-09-24,BHARTIARTL.NS,0.02702702702702703,0.00411011032667874,0.0011101103266787397,8.108108108108109e-05
2025-08-25,2025-09-24,BAJFINANCE.NS,0.02702702702702703,0.1333962643815414,0.1303962643815414,8.108108108108109e-05
2025-08-25,2025-09-24,MARUTI.NS,0.02702702702702703,0.12434263098022313,0.12134263098022313,8.108108108108109e-05
2025-08-25,2025-09-24,BAJAJFINSV.NS,0.02702702702702703,0.05571426334959817,0.05271426334959817,8.108108108108109e-05
2025-08-25,2025-09-24,ULTRACEMCO.NS,0.02702702702702703,-0.029488890083046337,-0.03248889008304634,8.108108108108109e-05
2025-08-25,2025-09-24,JSWSTEEL.NS,0.02702702702702703,0.09313169146299027,0.09013169146299027,8.108108108108109e-05
2025-08-25,2025-09-24,M&M.NS,0.02702702702702703,0.05446244505862019,0.05146244505862019,8.108108108108109e-05
2025-08-25,2025-09-24,TECHM.NS,0.02702702702702703,-0.04536483365471533,-0.04836483365471533,8.108108108108109e-05
2025-08-25,2025-09-24,EICHERMOT.NS,0.02702702702702703,0.17215720716283855,0.16915720716283855,8.108108108108109e-05
2025-08-25,2025-09-24,APOLLOHOSP.NS,0.02702702702702703,-0.02280423749261906,-0.02580423749261906,8.108108108108109e-05
2025-08-25,2025-09-24,BEL.NS,0.02702702702702703,0.06303768706171309,0.060037687061713085,8.108108108108109e-05
2025-08-25,2025-09-24,TVSMOTOR.NS,0.02702702702702703,0.05464091576133612,0.051640915761336115,8.108108108108109e-05
2025-08-25,2025-09-24,SRF.NS,0.02702702702702703,-0.002758579500290903,-0.005758579500290903,8.108108108108109e-05
2025-08-25,2025-09-24,AUBANK.NS,0.02702702702702703,-0.022333334812779326,-0.025333334812779326,8.108108108108109e-05
2025-08-25,2025-09-24,RBLBANK.NS,0.02702702702702703,0.05194797906194526,0.04894797906194526,8.108108108108109e-05
2025-08-25,2025-09-24,ABCAPITAL.NS,0.02702702702702703,0.032053562166801886,0.029053562166801886,8.108108108108109e-05
2025-08-25,2025-09-24,MFSL.NS,0.02702702702702703,-0.03586626139817628,-0.03886626139817628,8.108108108108109e-05
2025-08-25,2025-09-24,COFORGE.NS,0.02702702702702703,-0.07364931752617287,-0.07664931752617288,8.108108108108109e-05
2025-08-25,2025-09-24,PAYTM.NS,0.02702702702702703,-0.09105865793823897,-0.09405865793823898,8.108108108108109e-05
2025-08-25,2025-09-24,DELHIVERY.NS,0.02702702702702703,-0.04210526315789476,-0.04510526315789476,8.108108108108109e-05
2025-08-25,2025-09-24,CUMMINSIND.NS,0.02702702702702703,0.02837627051327396,0.02537627051327396,8.108108108108109e-05
2025-08-25,2025-09-24,SOUTHBANK.NS,0.02702702702702703,0.007073053509518257,0.004073053509518257,8.108108108108109e-05
2025-08-25,2025-09-24,POONAWALLA.NS,0.02702702702702703,0.03844090635015274,0.035440906350152734,8.108108108108109e-05
2025-08-25,2025-09-24,LTF.NS,0.02702702702702703,0.13463750770655336,0.13163750770655336,8.108108108108109e-05
2025-08-25,2025-09-24,MANAPPURAM.NS,0.02702702702702703,0.06750963386093578,0.06450963386093578,8.108108108108109e-05
2025-08-25,2025-09-24,MCX.NS,0.02702702702702703,-0.001187549677203914,-0.004187549677203914,8.108108108108109e-05
2025-08-25,2025-09-24,BSE.NS,0.02702702702702703,-0.09290095605148008,-0.09590095605148008,8.108108108108109e-05
2025-08-25,2025-09-24,KPIL.NS,0.02702702702702703,-0.016445841218134527,-0.019445841218134526,8.108108108108109e-05
2025-08-25,2025-09-24,LAURUSLABS.NS,0.02702702702702703,0.0485823405708532,0.0455823405708532,8.108108108108109e-05
2025-08-25,2025-09-24,NAM-INDIA.NS,0.02702702702702703,0.014067715810028636,0.011067715810028637,8.108108108108109e-05
2025-08-25,2025-09-24,HDFCAMC.NS,0.02702702702702703,-0.015214585536850067,-0.018214585536850066,8.108108108108109e-05
2025-08-25,2025-09-24,RADICO.NS,0.02702702702702703,0.020763171313805007,0.017763171313805007,8.108108108108109e-05
2025-09-24,2025-10-27,^NSEI,0.02702702702702703,0.03616805683157254,0.033168056831572534,8.108108108108109e-05
2025-09-24,2025-10-27,SBIN.NS,0.02702702702702703,0.0698747385589602,0.0668747385589602,8.108108108108109e-05
2025-09-24,2025-10-27,BHARTIARTL.NS,0.02702702702702703,0.08393781787897625,0.08093781787897625,8.108108108108109e-05
2025-09-24,2025-10-27,LT.NS,0.02702702702702703,0.06463088189478805,0.06163088189478805,8.108108108108109e-05
2025-09-24,2025-10-27,BAJFINANCE.NS,0.02702702702702703,0.056862808197569725,0.05386280819756972,8.108108108108109e-05
2025-09-24,2025-10-27,MARUTI.NS,0.02702702702702703,0.009231315119996086,0.006231315119996086,8.108108108108109e-05
2025-09-24,2025-10-27,TATASTEEL.NS,0.02702702702702703,0.025737442506198027,0.022737442506198028,8.108108108108109e-05
2025-09-24,2025-10-27,NTPC.NS,0.02702702702702703,-0.01975372012490262,-0.022753720124902618,8.108108108108109e-05
2025-09-24,2025-10-27,POWERGRID.NS,0.02702702702702703,-0.011734678188948466,-0.014734678188948466,8.108108108108109e-05
2025-09-24,2025-10-27,BAJAJFINSV.NS,0.02702702702702703,0.049681033668640184,0.04668103366864018,8.108108108108109e-05
2025-09-24,2025-10-27,JSWSTEEL.NS,0.02702702702702703,-0.0030458377022362093,-0.006045837702236209,8.108108108108109e-05
2025-09-24,2025-10-27,ONGC.NS,0.02702702702702703,0.0593503698662865,0.0563503698662865,8.108108108108109e-05
2025-09-24,2025-10-27,EICHERMOT.NS,0.02702702702702703,-0.014908324892757507,-0.017908324892757507,8.108108108108109e-05
2025-09-24,2025-10-27,BEL.NS,0.02702702702702703,0.05398903815417366,0.05098903815417366,8.108108108108109e-05
2025-09-24,2025-10-27,BANKBARODA.NS,0.02702702702702703,0.0787435483215122,0.0757435483215122,8.108108108108109e-05
2025-09-24,2025-10-27,CANBK.NS,0.02702702702702703,0.06094382710791635,0.057943827107916346,8.108108108108109e-05
2025-09-24,2025-10-27,TVSMOTOR.NS,0.02702702702702703,0.057051794172317205,0.0540517941723172,8.108108108108109e-05
2025-09-24,2025-10-27,POLYCAB.NS,0.02702702702702703,0.011477594614353048,0.008477594614353049,8.108108108108109e-05
2025-09-24,2025-10-27,SHREECEM.NS,0.02702702702702703,-0.031139575759346116,-0.03413957575934612,8.108108108108109e-05
2025-09-24,2025-10-27,RBLBANK.NS,0.02702702702702703,0.19629632758833226,0.19329632758833226,8.108108108108109e-05
2025-09-24,2025-10-27,ABCAPITAL.NS,0.02702702702702703,0.07883961127479733,0.07583961127479733,8.108108108108109e-05
2025-09-24,2025-10-27,MFSL.NS,0.02702702702702703,-0.04199241840223045,-0.04499241840223045,8.108108108108109e-05
2025-09-24,2025-10-27,HINDPETRO.NS,0.02702702702702703,0.07075474485209488,0.06775474485209487,8.108108108108109e-05
2025-09-24,2025-10-27,IOC.NS,0.02702702702702703,0.0710861013461237,0.0680861013461237,8.108108108108109e-05
2025-09-24,2025-10-27,ASHOKLEY.NS,0.02702702702702703,-0.003523679007919389,-0.006523679007919389,8.108108108108109e-05
2025-09-24,2025-10-27,DELHIVERY.NS,0.02702702702702703,0.03516483516483526,0.03216483516483526,8.108108108108109e-05
2025-09-24,2025-10-27,CUMMINSIND.NS,0.02702702702702703,0.08002299424946502,0.07702299424946502,8.108108108108109e-05
2025-09-24,2025-10-27,DIXON.NS,0.02702702702702703,-0.15650660721083254,-0.15950660721083254,8.108108108108109e-05
2025-09-24,2025-10-27,AMBER.NS,0.02702702702702703,0.00832342449464929,0.00532342449464929,8.108108108108109e-05
