entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-05-23,2025-05-30,BRITANNIA.NS,0.02702702702702703,0.002727326140231634,-0.00027267385976836606,8.108108108108109e-05
2025-05-23,2025-05-30,TATACONSUM.NS,0.02702702702702703,-0.02537158487635638,-0.028371584876356378,8.108108108108109e-05
2025-05-23,2025-05-30,BANDHANBNK.NS,0.02702702702702703,0.029520083650092177,0.026520083650092178,8.108108108108109e-05
2025-05-23,2025-05-30,GAIL.NS,0.02702702702702703,-0.011458308444656118,-0.014458308444656117,8.108108108108109e-05
2025-05-23,2025-05-30,PNB.NS,0.02702702702702703,0.054455391640238604,0.0514553916402386,8.108108108108109e-05
2025-05-23,2025-05-30,BANKBARODA.NS,0.02702702702702703,0.029682738881222193,0.026682738881222193,8.108108108108109e-05
2025-05-23,2025-05-30,GODREJCP.NS,0.02702702702702703,-0.017125358596658535,-0.020125358596658535,8.108108108108109e-05
2025-05-23,2025-05-30,IDFCFIRSTB.NS,0.02702702702702703,0.013116697787018294,0.010116697787018295,8.108108108108109e-05
2025-05-23,2025-05-30,FEDERALBNK.NS,0.02702702702702703,-0.009794306355475846,-0.012794306355475845,8.108108108108109e-05
2025-05-23,2025-05-30,ABCAPITAL.NS,0.02702702702702703,0.0036166503742991463,0.0006166503742991462,8.108108108108109e-05
2025-05-23,2025-05-30,LICHSGFIN.NS,0.02702702702702703,-0.008333373960817014,-0.011333373960817014,8.108108108108109e-05
2025-05-23,2025-05-30,COFORGE.NS,0.02702702702702703,0.0223005844166837,0.0193005844166837,8.108108108108109e-05
2025-05-23,2025-05-30,PERSISTENT.NS,0.02702702702702703,-0.010193448175775499,-0.013193448175775498,8.108108108108109e-05
2025-05-23,2025-05-30,IOC.NS,0.02702702702702703,-0.014507661357482493,-0.017507661357482492,8.108108108108109e-05
2025-05-23,2025-05-30,CHENNPETRO.NS,0.02702702702702703,-0.020109694343466544,-0.023109694343466543,8.108108108108109e-05
2025-05-23,2025-05-30,PETRONET.NS,0.02702702702702703,-0.04062498608468135,-0.04362498608468135,8.108108108108109e-05
2025-05-23,2025-05-30,JINDALSTEL.NS,0.02702702702702703,-0.017857179661664113,-0.020857179661664112,8.108108108108109e-05
2025-05-23,2025-05-30,COROMANDEL.NS,0.02702702702702703,-0.04000006021836655,-0.043000060218366554,8.108108108108109e-05
2025-05-23,2025-05-30,JUBLFOOD.NS,0.02702702702702703,-0.014222318993364347,-0.017222318993364346,8.108108108108109e-05
2025-05-23,2025-05-30,PAGEIND.NS,0.02702702702702703,-0.023674785525574227,-0.026674785525574226,8.108108108108109e-05
2025-05-23,2025-05-30,ABFRL.NS,0.02702702702702703,-0.04656316064680355,-0.04956316064680355,8.108108108108109e-05
2025-05-23,2025-05-30,BLUESTARCO.NS,0.02702702702702703,-0.01523129990363703,-0.01823129990363703,8.108108108108109e-05
2025-05-23,2025-05-30,DIXON.NS,0.02702702702702703,-0.027621410642711286,-0.030621410642711285,8.108108108108109e-05
2025-05-23,2025-05-30,GLENMARK.NS,0.02702702702702703,0.06364952462967888,0.060649524629678875,8.108108108108109e-05
2025-05-23,2025-05-30,POONAWALLA.NS,0.02702702702702703,0.018513869278376838,0.015513869278376839,8.108108108108109e-05
2025-05-23,2025-05-30,MANAPPURAM.NS,0.02702702702702703,0.031376091368016334,0.028376091368016335,8.108108108108109e-05
2025-05-23,2025-05-30,HUDCO.NS,0.02702702702702703,0.05807019061565466,0.05507019061565466,8.108108108108109e-05
2025-05-23,2025-05-30,RAYMOND.NS,0.02702702702702703,-0.002047869908580857,-0.005047869908580857,8.108108108108109e-05
2025-05-23,2025-05-30,NAM-INDIA.NS,0.02702702702702703,0.014039290426694384,0.011039290426694385,8.108108108108109e-05
2025-05-23,2025-05-30,RADICO.NS,0.02702702702702703,0.03713179307462933,0.034131793074629324,8.108108108108109e-05
2025-05-30,2025-06-06,^NSEI,0.02702702702702703,0.019878653009772984,0.016878653009772985,8.108108108108109e-05
2025-05-30,2025-06-06,ICICIBANK.NS,0.02702702702702703,0.01595008918361529,0.012950089183615291,8.108108108108109e-05
2025-05-30,2025-06-06,INFY.NS,0.02702702702702703,0.011538492503688325,0.008538492503688325,8.108108108108109e-05
2025-05-30,2025-06-06,SBIN.NS,0.02702702702702703,0.005597694004329634,0.002597694004329634,8.108108108108109e-05
2025-05-30,2025-06-06,BHARTIARTL.NS,0.02702702702702703,0.016268965834423055,0.013268965834423056,8.108108108108109e-05
2025-05-30,2025-06-06,BAJFINANCE.NS,0.02702702702702703,0.04600218632028552,0.04300218632028552,8.108108108108109e-05
2025-05-30,2025-06-06,AXISBANK.NS,0.02702702702702703,0.019078817866527764,0.016078817866527765,8.108108108108109e-05
2025-05-30,2025-06-06,WIPRO.NS,0.02702702702702703,0.008077558332621804,0.005077558332621804,8.108108108108109e-05
2025-05-30,2025-06-06,BAJAJ-AUTO.NS,0.02702702702702703,0.006785332062358762,0.003785332062358762,8.108108108108109e-05
2025-05-30,2025-06-06,BANDHANBNK.NS,0.02702702702702703,0.02791137654524145,0.02491137654524145,8.108108108108109e-05
2025-05-30,2025-06-06,HAL.NS,0.02702702702702703,0.008893479793257164,0.005893479793257164,8.108108108108109e-05
2025-05-30,2025-06-06,BANKBARODA.NS,0.02702702702702703,0.02006667048779076,0.01706667048779076,8.108108108108109e-05
2025-05-30,2025-06-06,CHOLAFIN.NS,0.02702702702702703,0.03184712499992037,0.028847124999920374,8.108108108108109e-05
2025-05-30,2025-06-06,MAZDOCK.NS,0.02702702702702703,-0.013862108575282694,-0.016862108575282694,8.108108108108109e-05
2025-05-30,2025-06-06,AUBANK.NS,0.02702702702702703,0.0863309880208909,0.0833309880208909,8.108108108108109e-05
2025-05-30,2025-06-06,FEDERALBNK.NS,0.02702702702702703,0.033580659200714624,0.030580659200714625,8.108108108108109e-05
2025-05-30,2025-06-06,RBLBANK.NS,0.02702702702702703,0.03214446973249796,0.02914446973249796,8.108108108108109e-05
2025-05-30,2025-06-06,MPHASIS.NS,0.02702702702702703,0.04005699629692128,0.037056996296921274,8.108108108108109e-05
2025-05-30,2025-06-06,PERSISTENT.NS,0.02702702702702703,0.016512845577174362,0.013512845577174363,8.108108108108109e-05
2025-05-30,2025-06-06,CHENNPETRO.NS,0.02702702702702703,-0.027612020407509874,-0.030612020407509873,8.108108108108109e-05
2025-05-30,2025-06-06,JINDALSTEL.NS,0.02702702702702703,0.030053482582713897,0.027053482582713898,8.108108108108109e-05
2025-05-30,2025-06-06,NMDC.NS,0.02702702702702703,0.026722947938513375,0.023722947938513376,8.108108108108109e-05
2025-05-30,2025-06-06,NATIONALUM.NS,0.02702702702702703,0.06201113150470894,0.059011131504708936,8.108108108108109e-05
2025-05-30,2025-06-06,VEDL.NS,0.02702702702702703,0.04310739025940835,0.04010739025940835,8.108108108108109e-05
2025-05-30,2025-06-06,TATACHEM.NS,0.02702702702702703,0.06002261234643114,0.057022612346431134,8.108108108108109e-05
2025-05-30,2025-06-06,COROMANDEL.NS,0.02702702702702703,-0.0009115455604944422,-0.003911545560494442,8.108108108108109e-05
2025-05-30,2025-06-06,ABFRL.NS,0.02702702702702703,-0.09011627906976749,-0.0931162790697675,8.108108108108109e-05
2025-05-30,2025-06-06,POLICYBZR.NS,0.02702702702702703,0.10826210826210825,0.10526210826210824,8.108108108108109e-05
2025-05-30,2025-06-06,BLUESTARCO.NS,0.02702702702702703,0.0401356811000213,0.0371356811000213,8.108108108108109e-05
2025-05-30,2025-06-06,DIXON.NS,0.02702702702702703,0.016485051302245424,0.013485051302245425,8.108108108108109e-05
2025-05-30,2025-06-06,J&KBANK.NS,0.02702702702702703,0.03527605271628498,0.032276052716284975,8.108108108108109e-05
2025-05-30,2025-06-06,POONAWALLA.NS,0.02702702702702703,0.055768486342487655,0.05276848634248765,8.108108108108109e-05
2025-05-30,2025-06-06,LTF.NS,0.02702702702702703,0.12128663863980815,0.11828663863980815,8.108108108108109e-05
2025-05-30,2025-06-06,MANAPPURAM.NS,0.02702702702702703,0.054582058961954116,0.051582058961954114,8.108108108108109e-05
2025-05-30,2025-06-06,RAYMOND.NS,0.02702702702702703,-0.016653492964433747,-0.019653492964433746,8.108108108108109e-05
2025-05-30,2025-06-06,KAYNES.NS,0.02702702702702703,-0.03727227143573453,-0.04027227143573453,8.108108108108109e-05
2025-05-30,2025-06-06,HDFCAMC.NS,0.02702702702702703,0.09447684059501293,0.09147684059501293,8.108108108108109e-05
2025-06-06,2025-06-13,^NSEI,0.02702702702702703,-0.017001125060753464,-0.020001125060753463,8.108108108108109e-05
2025-06-06,2025-06-13,HDFCBANK.NS,0.02702702702702703,-0.035588985875926626,-0.03858898587592663,8.108108108108109e-05
2025-06-06,2025-06-13,ICICIBANK.NS,0.02702702702702703,-0.0330375951853118,-0.0360375951853118,8.108108108108109e-05
2025-06-06,2025-06-13,SBIN.NS,0.02702702702702703,-0.03046247591228901,-0.033462475912289014,8.108108108108109e-05
2025-06-06,2025-06-13,BHARTIARTL.NS,0.02702702702702703,-0.017022409718396747,-0.020022409718396746,8.108108108108109e-05
2025-06-06,2025-06-13,TITAN.NS,0.02702702702702703,-0.04314407969210954,-0.04614407969210954,8.108108108108109e-05
2025-06-06,2025-06-13,HCLTECH.NS,0.02702702702702703,0.02669893489710584,0.023698934897105842,8.108108108108109e-05
2025-06-06,2025-06-13,POWERGRID.NS,0.02702702702702703,-0.03372472200242271,-0.036724722002422716,8.108108108108109e-05
2025-06-06,2025-06-13,HINDALCO.NS,0.02702702702702703,-0.017753292220040517,-0.020753292220040517,8.108108108108109e-05
2025-06-06,2025-06-13,BRITANNIA.NS,0.02702702702702703,-0.015428216263224992,-0.01842821626322499,8.108108108108109e-05
2025-06-06,2025-06-13,EICHERMOT.NS,0.02702702702702703,-0.021578695759421285,-0.024578695759421284,8.108108108108109e-05
2025-06-06,2025-06-13,DIVISLAB.NS,0.02702702702702703,0.011361054375144564,0.008361054375144564,8.108108108108109e-05
2025-06-06,2025-06-13,CIPLA.NS,0.02702702702702703,-0.006482707401710086,-0.009482707401710085,8.108108108108109e-05
2025-06-06,2025-06-13,PIDILITIND.NS,0.02702702702702703,-0.012656152437127033,-0.015656152437127032,8.108108108108109e-05
2025-06-06,2025-06-13,HAL.NS,0.02702702702702703,0.006900234988867604,0.003900234988867604,8.108108108108109e-05
2025-06-06,2025-06-13,GAIL.NS,0.02702702702702703,0.005221924008899537,0.0022219240088995366,8.108108108108109e-05
2025-06-06,2025-06-13,TVSMOTOR.NS,0.02702702702702703,-0.008716092246765839,-0.011716092246765838,8.108108108108109e-05
2025-06-06,2025-06-13,AMBUJACEM.NS,0.02702702702702703,-0.030299800245784048,-0.03329980024578405,8.108108108108109e-05
2025-06-06,2025-06-13,LUPIN.NS,0.02702702702702703,-0.005174101764675698,-0.008174101764675697,8.108108108108109e-05
2025-06-06,2025-06-13,FEDERALBNK.NS,0.02702702702702703,-0.017656311640605327,-0.020656311640605326,8.108108108108109e-05
2025-06-06,2025-06-13,RBLBANK.NS,0.02702702702702703,0.00018183993760412243,-0.0028181600623958776,8.108108108108109e-05
2025-06-06,2025-06-13,LICHSGFIN.NS,0.02702702702702703,-0.025889903813597015,-0.028889903813597014,8.108108108108109e-05
2025-06-06,2025-06-13,PERSISTENT.NS,0.02702702702702703,0.032489088330007077,0.029489088330007077,8.108108108108109e-05
2025-06-06,2025-06-13,ZENSARTECH.NS,0.02702702702702703,0.036269396148349564,0.03326939614834956,8.108108108108109e-05
2025-06-06,2025-06-13,CHENNPETRO.NS,0.02702702702702703,-0.014581592229319762,-0.01758159222931976,8.108108108108109e-05
2025-06-06,2025-06-13,TATAPOWER.NS,0.02702702702702703,-0.008491489089633708,-0.011491489089633707,8.108108108108109e-05
2025-06-06,2025-06-13,NHPC.NS,0.02702702702702703,-0.04695472737360973,-0.04995472737360973,8.108108108108109e-05
2025-06-06,2025-06-13,TORNTPOWER.NS,0.02702702702702703,-3.469878129269688e-08,-0.0030000346987812928,8.108108108108109e-05
2025-06-06,2025-06-13,CESC.NS,0.02702702702702703,-0.02337966734289665,-0.026379667342896648,8.108108108108109e-05
2025-06-06,2025-06-13,JINDALSTEL.NS,0.02702702702702703,-0.04122098002300656,-0.04422098002300656,8.108108108108109e-05
2025-06-06,2025-06-13,VEDL.NS,0.02702702702702703,0.025414355551197643,0.022414355551197643,8.108108108108109e-05
2025-06-06,2025-06-13,NYKAA.NS,0.02702702702702703,-0.012525361353587727,-0.015525361353587726,8.108108108108109e-05
2025-06-06,2025-06-13,BLUESTARCO.NS,0.02702702702702703,0.03206173034808657,0.02906173034808657,8.108108108108109e-05
2025-06-06,2025-06-13,DIXON.NS,0.02702702702702703,-0.040946302449116234,-0.04394630244911624,8.108108108108109e-05
2025-06-06,2025-06-13,LAURUSLABS.NS,0.02702702702702703,0.035326020402226765,0.03232602040222676,8.108108108108109e-05
2025-06-06,2025-06-13,RADICO.NS,0.02702702702702703,-0.017221964349583896,-0.020221964349583895,8.108108108108109e-05
2025-06-06,2025-06-13,EXIDEIND.NS,0.02702702702702703,-0.025696146731376546,-0.028696146731376545,8.108108108108109e-05
2025-06-13,2025-06-20,BAJFINANCE.NS,0.02702702702702703,-0.059623447034719446,-0.06262344703471945,8.108108108108109e-05
2025-06-13,2025-06-20,KOTAKBANK.NS,0.02702702702702703,0.023815207300384778,0.02081520730038478,8.108108108108109e-05
2025-06-13,2025-06-20,BAJAJFINSV.NS,0.02702702702702703,-0.014314171502818884,-0.017314171502818883,8.108108108108109e-05
2025-06-13,2025-06-20,ADANIPORTS.NS,0.02702702702702703,-0.0345572861721265,-0.0375572861721265,8.108108108108109e-05
2025-06-13,2025-06-20,BPCL.NS,0.02702702702702703,0.0001612262486401228,-0.0028387737513598773,8.108108108108109e-05
2025-06-13,2025-06-20,DIVISLAB.NS,0.02702702702702703,-0.009348632252498157,-0.012348632252498156,8.108108108108109e-05
2025-06-13,2025-06-20,UPL.NS,0.02702702702702703,-0.001503273955618667,-0.004503273955618667,8.108108108108109e-05
2025-06-13,2025-06-20,HAL.NS,0.02702702702702703,-0.014993551979273989,-0.01799355197927399,8.108108108108109e-05
2025-06-13,2025-06-20,BEL.NS,0.02702702702702703,0.037485776461071874,0.03448577646107187,8.108108108108109e-05
2025-06-13,2025-06-20,SRF.NS,0.02702702702702703,-0.03210195918380043,-0.035101959183800435,8.108108108108109e-05
2025-06-13,2025-06-20,MAZDOCK.NS,0.02702702702702703,0.015264757852444077,0.012264757852444078,8.108108108108109e-05
2025-06-13,2025-06-20,COCHINSHIP.NS,0.02702702702702703,0.0035447502799295094,0.0005447502799295094,8.108108108108109e-05
2025-06-13,2025-06-20,AUBANK.NS,0.02702702702702703,0.03799606797271404,0.03499606797271404,8.108108108108109e-05
2025-06-13,2025-06-20,RBLBANK.NS,0.02702702702702703,0.018364530780662358,0.015364530780662359,8.108108108108109e-05
2025-06-13,2025-06-20,ABCAPITAL.NS,0.02702702702702703,0.07207951257838774,0.06907951257838774,8.108108108108109e-05
2025-06-13,2025-06-20,MFSL.NS,0.02702702702702703,0.0328912992608732,0.029891299260873198,8.108108108108109e-05
2025-06-13,2025-06-20,COFORGE.NS,0.02702702702702703,0.012552283920000296,0.009552283920000296,8.108108108108109e-05
2025-06-13,2025-06-20,PERSISTENT.NS,0.02702702702702703,0.02622229239256857,0.02322229239256857,8.108108108108109e-05
2025-06-13,2025-06-20,COROMANDEL.NS,0.02702702702702703,-0.004563210534014983,-0.007563210534014983,8.108108108108109e-05
2025-06-13,2025-06-20,NYKAA.NS,0.02702702702702703,0.006573197798904085,0.0035731977989040846,8.108108108108109e-05
2025-06-13,2025-06-20,PAYTM.NS,0.02702702702702703,-0.02441777907621423,-0.02741777907621423,8.108108108108109e-05
2025-06-13,2025-06-20,AMBER.NS,0.02702702702702703,-0.0015467904098994678,-0.004546790409899468,8.108108108108109e-05
2025-06-13,2025-06-20,BRIGADE.NS,0.02702702702702703,-0.04214245620005286,-0.04514245620005286,8.108108108108109e-05
2025-06-13,2025-06-20,UNIONBANK.NS,0.02702702702702703,-0.032412527733892804,-0.03541252773389281,8.108108108108109e-05
2025-06-13,2025-06-20,POONAWALLA.NS,0.02702702702702703,-0.011955034018569233,-0.014955034018569232,8.108108108108109e-05
2025-06-13,2025-06-20,LTF.NS,0.02702702702702703,0.011047309086259505,0.008047309086259506,8.108108108108109e-05
2025-06-13,2025-06-20,ANGELONE.NS,0.02702702702702703,-0.04106309298803046,-0.04406309298803046,8.108108108108109e-05
2025-06-13,2025-06-20,MCX.NS,0.02702702702702703,0.05615311051911487,0.053153110519114866,8.108108108108109e-05
2025-06-13,2025-06-20,BSE.NS,0.02702702702702703,-0.020183537479802838,-0.023183537479802837,8.108108108108109e-05
2025-06-13,2025-06-20,CDSL.NS,0.02702702702702703,0.0151515125409043,0.0121515125409043,8.108108108108109e-05
2025-06-13,2025-06-20,HUDCO.NS,0.02702702702702703,-0.005304889929523826,-0.008304889929523825,8.108108108108109e-05
2025-06-13,2025-06-20,NBCC.NS,0.02702702702702703,-0.04251255216049121,-0.045512552160491215,8.108108108108109e-05
2025-06-13,2025-06-20,KAYNES.NS,0.02702702702702703,0.06403669724770644,0.06103669724770644,8.108108108108109e-05
2025-06-13,2025-06-20,LAURUSLABS.NS,0.02702702702702703,-0.029621259766273944,-0.03262125976627395,8.108108108108109e-05
2025-06-13,2025-06-20,NAM-INDIA.NS,0.02702702702702703,0.041712406744010666,0.03871240674401066,8.108108108108109e-05
2025-06-13,2025-06-20,HDFCAMC.NS,0.02702702702702703,0.04702128118195903,0.04402128118195903,8.108108108108109e-05
2025-06-13,2025-06-20,RADICO.NS,0.02702702702702703,0.010890094709093967,0.007890094709093968,8.108108108108109e-05
2025-06-20,2025-06-27,HDFCBANK.NS,0.02702702702702703,0.04374295263779304,0.04074295263779304,8.108108108108109e-05
2025-06-20,2025-06-27,AXISBANK.NS,0.02702702702702703,0.01344220887249059,0.010442208872490592,8.108108108108109e-05
2025-06-20,2025-06-27,KOTAKBANK.NS,0.02702702702702703,0.023075842732886542,0.020075842732886543,8.108108108108109e-05
2025-06-20,2025-06-27,HAL.NS,0.02702702702702703,-0.012688236810141307,-0.015688236810141306,8.108108108108109e-05
2025-06-20,2025-06-27,BEL.NS,0.02702702702702703,0.01374702806243877,0.010747028062438772,8.108108108108109e-05
2025-06-20,2025-06-27,PNB.NS,0.02702702702702703,0.04878052406562028,0.045780524065620276,8.108108108108109e-05
2025-06-20,2025-06-27,CANBK.NS,0.02702702702702703,0.05245286121454784,0.04945286121454784,8.108108108108109e-05
2025-06-20,2025-06-27,POLYCAB.NS,0.02702702702702703,0.08695863054332653,0.08395863054332653,8.108108108108109e-05
2025-06-20,2025-06-27,PFC.NS,0.02702702702702703,0.04971547759309436,0.04671547759309436,8.108108108108109e-05
2025-06-20,2025-06-27,MAZDOCK.NS,0.02702702702702703,-0.005829964806396415,-0.008829964806396414,8.108108108108109e-05
2025-06-20,2025-06-27,COCHINSHIP.NS,0.02702702702702703,-0.05298175189841248,-0.05598175189841248,8.108108108108109e-05
2025-06-20,2025-06-27,AUBANK.NS,0.02702702702702703,0.020182948664187128,0.01718294866418713,8.108108108108109e-05
2025-06-20,2025-06-27,IDFCFIRSTB.NS,0.02702702702702703,0.044444337693292146,0.041444337693292144,8.108108108108109e-05
2025-06-20,2025-06-27,RBLBANK.NS,0.02702702702702703,0.07798062883377321,0.07498062883377321,8.108108108108109e-05
2025-06-20,2025-06-27,ABCAPITAL.NS,0.02702702702702703,0.03554873508877798,0.03254873508877798,8.108108108108109e-05
2025-06-20,2025-06-27,MFSL.NS,0.02702702702702703,0.03775959723096278,0.03475959723096278,8.108108108108109e-05
2025-06-20,2025-06-27,PERSISTENT.NS,0.02702702702702703,-0.0067590073620964475,-0.009759007362096447,8.108108108108109e-05
2025-06-20,2025-06-27,PAYTM.NS,0.02702702702702703,0.062427745664739964,0.05942774566473996,8.108108108108109e-05
2025-06-20,2025-06-27,DELHIVERY.NS,0.02702702702702703,0.07743207228666149,0.07443207228666149,8.108108108108109e-05
2025-06-20,2025-06-27,POLICYBZR.NS,0.02702702702702703,-0.02239241324005492,-0.02539241324005492,8.108108108108109e-05
2025-06-20,2025-06-27,TIMKEN.NS,0.02702702702702703,0.03506093221912576,0.03206093221912576,8.108108108108109e-05
2025-06-20,2025-06-27,BLUESTARCO.NS,0.02702702702702703,0.02815048094453343,0.02515048094453343,8.108108108108109e-05
2025-06-20,2025-06-27,HINDZINC.NS,0.02702702702702703,0.03832908106754984,0.03532908106754984,8.108108108108109e-05
2025-06-20,2025-06-27,PHOENIXLTD.NS,0.02702702702702703,-0.01870722382939649,-0.02170722382939649,8.108108108108109e-05
2025-06-20,2025-06-27,PRESTIGE.NS,0.02702702702702703,-0.010600695419342276,-0.013600695419342276,8.108108108108109e-05
2025-06-20,2025-06-27,UNIONBANK.NS,0.02702702702702703,0.05964669149458257,0.05664669149458257,8.108108108108109e-05
2025-06-20,2025-06-27,SOUTHBANK.NS,0.02702702702702703,0.040484431728686765,0.03748443172868676,8.108108108108109e-05
2025-06-20,2025-06-27,POONAWALLA.NS,0.02702702702702703,0.10400876841395656,0.10100876841395656,8.108108108108109e-05
2025-06-20,2025-06-27,LTF.NS,0.02702702702702703,0.08698879817872518,0.08398879817872518,8.108108108108109e-05
2025-06-20,2025-06-27,MANAPPURAM.NS,0.02702702702702703,0.023622958196841903,0.020622958196841904,8.108108108108109e-05
2025-06-20,2025-06-27,ANGELONE.NS,0.02702702702702703,0.04535728714705578,0.04235728714705578,8.108108108108109e-05
2025-06-20,2025-06-27,MCX.NS,0.02702702702702703,0.10254660401848903,0.09954660401848903,8.108108108108109e-05
2025-06-20,2025-06-27,BSE.NS,0.02702702702702703,0.04453180176557847,0.04153180176557847,8.108108108108109e-05
2025-06-20,2025-06-27,CDSL.NS,0.02702702702702703,0.055522466217997835,0.05252246621799783,8.108108108108109e-05
2025-06-20,2025-06-27,NBCC.NS,0.02702702702702703,0.06855520192545494,0.06555520192545494,8.108108108108109e-05
